descriptor_id,descriptor,cleaned_descriptor,merchant_name,merchant_city,merchant_state,merchant_postal_code,merchant_country,merchant_id
5f685e3b-aacf-42ce-a1c5-87c049424e74,Dick'ssportinggoods.com Ssportinggoods,DICK SSPORTINGGOODS COM SSPORTINGGOODS,Dick'S Sporting Goods,,PA,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
5f79fca2-d5fa-4d08-ac01-eb12901bf55f,IKEA HR ecom,IKEA HR ECOM,Ikea,,HR,10361,HRV,5cc99a2b-7c71-4e8d-a292-52ce22d8ba3c
5fd424fd-22fe-4b15-9e6a-4e61b9bdb1ff,STAPLES.COM,STAPLES COM,Staples,,MA,062600000,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
600c4bb5-56c2-4b3a-88d6-de5dd14c00d8,IBOTTA* HOME DE DENVER /CO US CARD PURCHASE,IBOTTA,Ibotta,Denver,CO,,,70c572a1-545b-4e46-8e50-4bcda16c4e34
601f0fc1-b7ec-496b-98a3-b7e4038ba6db,KROGER #5 9840 W. BROA,KROGER 5 W BROA,Kroger,,VA,23294,USA,78ae4727-267a-48f4-81fa-957896f77017
606aa86d-1da4-4194-9603-aa41cceb3b2c,PUBLIX SUPERMARKETS #1,PUBLIX SUPERMARKETS 1,Publix,,SC,29631,USA,4dd2a308-c975-4bd3-bdfc-adaf5195a398
607ec902-104b-4f73-a07e-294b745b6c9d,"ETSY, INC.",ETSY INC,Etsy,,36,11201,USA,61d2fdd9-3b4c-4510-ad54-daf4ee7d1750
61417757-bfa8-47f5-98b7-6995d2e7c906,Abercrombie & Fi,ABERCROMBIE FI,Abercrombie & Fitch,,CA,,,100b54da-1090-43cf-a740-13181be51d00
614793c7-2924-40ff-8ab8-bd9f3e93e041,SP LEVELS PROTEIN,SP LEVELS PROTEIN,Shein,,FL,33477,USA,8d313e12-f5d1-4c14-b9de-a974d3b55660
61614e15-d88f-4516-9cbb-6d32d18137a2,NEIMANMARCUS.COM,,NEIMANMARCUS.COM,,48,75201,USA,
6182d3ad-7ec9-44b9-a0fa-529f887a0974,NESPRESSO USA INC,NESPRESSO USA INC,Nespresso,,10,19801,USA,1bbaffd1-688c-4bc4-8430-a5ea562381ca
623cc228-e631-4c0b-a9a5-00ef3a289f57,Lululemon 12015 Tows,LULULEMON TOWS,Lululemon,,MD,21204,USA,68802047-ccdd-4311-ac49-6a7373ce5adf
62476657-9900-43e4-8ee7-56cd82cf0703,STAPLES 0262,STAPLES,Staples,,AZ,852820000,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
6312d0ed-3176-4a75-8572-bc244389fc64,Aeropostale,AEROPOSTALE,Aeropostale,,NJ,,,374bb41d-be3b-458d-8a2e-da4b6fb29ec0
63a4e18c-1866-421f-8a1b-d2e8747cf04d,TARGET STORE T3342,TARGET STORE T3342,Target,,TX,78702,USA,5708f213-3880-4f90-9670-0d9d70430050
6427b08c-4142-4d47-82f9-cadb9a59d2ba,WHOLEFDS ORV #10664,WHOLEFDS ORV,Whole Foods Market,,OH,,USA,90999ee1-01bb-41dc-886e-34c9b6cd012d
647904d9-cf6d-4f5e-bd6f-a6e44b23049e,WALGREENS 303 2ND ST,WALGREENS 2ND ST,Walgreens,,CA,94022,USA,96d73295-5392-4975-a0cd-aabca0fb7ddc
648baa8b-f481-4d4a-a6ed-00ef35069dad,LYFT   *1 RIDE 03-15,LYFT,Lyft,,CA,94104,USA,7507548b-589a-4350-920c-96ec5fa86468
648f88a0-4079-4dfc-b727-81210b93c3d2,HULU 877-8244858 CA,HULU CA,Hulu,,CA,,USA,c82b44e2-e870-4e86-bde3-1782b8d4e8cd
64dac32c-e71a-442f-b09c-cb7b8e7038c8,Kindle Unltd,KINDLE UNLTD,Kindle,,WA,,,1379d98d-e829-4075-b798-d7ad562c1a7f
652fa50d-706e-4942-b59c-dd83aa5f469f,CNK*CINEMARK.COM 001,,CNK*CINEMARK.COM 001,,TX,,USA,
65b50da0-5055-49ab-a590-389de8524f79,WL *Steam Purchase,,WL *Steam Purchase,,WA,980040000,USA,
65c28cc9-84e8-469e-8227-ed26fd151c55,EXXON HASSAN RABIEE-HA,EXXON,Exxonmobil,,CA,90293,USA,7096784d-8a26-4a02-b4ad-51212289b05b
65c8c076-06a7-4669-9701-766c8504eea1,STAPLES,STAPLES,Staples,,CA,95131,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
66f69c35-215c-4a63-bab3-58e40e84482d,STEAMGAMES.COM 4259522,STEAMGAMES COM,Steam,,WA,98004,USA,543f9e7f-9e88-4374-891c-819c8483ad17
67184e1c-617d-4e19-b978-83b709988f14,0235 AMC PALM PROM 24 SAN DIEGO CA 07/18,,AMC Theatres,,CA,,,
67578fca-e323-473f-802b-13cdfbfd616b,DISCORD,DISCORD,Discord,,NJ,10001,USA,a7093c1a-88a9-48ad-8b97-90a2f1ad5385
682fa8ca-375f-4bef-b131-4f2e78335060,KLM AIRLINE 0742108134318,KLM AIRLINE,Klm Royal Dutch Airlines,,DC,10019,USA,2bdd01cd-e212-4f80-a0d8-e0b751fa9e05
68324aab-8258-44dd-a7e2-86977cfed302,WM SUPERCENTER #2417,WALMART,Walmart,,26,49770,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
68c2cea3-aec9-4968-be2a-c64e163964fa,DICK'S Sporting Goods,DICK S SPORTING GOODS,Dick'S Sporting Goods,Modesto,CA,95356-,,b8ebe955-2f56-410a-9608-0b14e70bbe56
68fa9a4e-c779-42b3-88dd-9c6fadaffbbc,Dd *Doordash Jewel Osc Doordash.com,DOORDASH,Doordash,,CA,,US,af07a9f0-ed11-4643-ac0d-cb508f0b8ad5
69306634-6009-46ec-8ff7-d2d0227fa951,STARBUCKS STORE 05547,STARBUCKS STORE,Starbucks,,AZ,85032,USA,58d73886-a87e-49e5-8a72-b90f14bca106
69517391-0fb2-4c2a-9b4e-949312c88bb8,PANERA BREAD #601605 O,PANERA BREAD O,Panera Bread,,IL,60056,USA,0afb7f85-ea84-4b73-85ee-e39980c931c2
6954b735-3e00-4e49-85bd-c5b9f16f243a,NEW SAMS.COM MEM#,,NEW SAMS.COM MEM#,,AR,72712,USA,
696c0fc8-b3a7-4cfe-8f14-7ddaf8564ea1,PANERA SIP CLUB 601605 O,PANERA SIP CLUB O,Panera Bread,,IL,60056,USA,0afb7f85-ea84-4b73-85ee-e39980c931c2
6982e62e-48ad-4723-86f2-f607c4384fe2,Costco Gas,COSTCO GAS,Costco,San Diego,CA,92108,,902e7383-061f-44a8-8faa-4582d559dd3e
69aee8b4-74e8-41fa-b2f7-451f8e1dfd23,SAKS,SAKS,Saks Fifth Avenue,,NY,10281,USA,e6c9457e-531b-4a1b-9a20-9e07b0ffafd8
69c332e5-50d0-4292-b11c-b4537746cf63,STARBUCKS STORE 0561,STARBUCKS STORE,Starbucks,,CA,95050,USA,58d73886-a87e-49e5-8a72-b90f14bca106
69eec362-f1a0-414c-9627-22534ddc61ed,STAPLES INC,STAPLES INC,Staples,,CA,95131,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
69fddb8a-a37c-4c2d-9ba2-47a9e0e00593,BURGER KING #3827  Q07,BURGER KING Q07,Burger King,,CA,95127,USA,8b52ff0c-d651-4f68-bbd3-2750086d297a
6a0b968b-5f65-4dfd-a44e-8f60dcf1574c,BURGER KING #9360,BURGER KING,Burger King,,FL,334061505,USA,8b52ff0c-d651-4f68-bbd3-2750086d297a
6b09d16b-0a80-4aab-8ea3-40469754e81d,NETFLIX.COM,NETFLIX COM,Netflix,,CA,95032,USA,26190b22-a846-4ab9-a1b3-c61ace464a75
6b111cd1-3894-4c1a-a207-a16522fa6b17,CHIPOTLE MEX GR ONLINE,CHIPOTLE MEX GR ONLINE,Chipotle,,CA,92660,USA,010e2765-1c27-41d3-a642-e1c16de67480
6b121ebf-a34f-49e5-bc9c-b576312ddb53,WEIS MARKETS 143,WEIS MARKETS,Weis Markets,,NJ,,USA,86701de6-b870-4fa5-a30b-dcb251340204
6b414551-920a-4fc9-9dfc-fb76c8803b5f,FOOD LION #0297 9157 S,FOOD LION S,Food Lion,,VA,23228,USA,7a8748f9-92f2-4707-bce0-fc112761b4a1
6bed70f2-d7d0-4530-a0a7-91aad84f6fa8,LinkedIn Pre P19552616,LINKEDIN PRE P19552616,Linkedin,,CA,94043,USA,a7195b2a-196b-4b52-86e5-0102029d6dc2
6c0d91ca-14d1-4678-b34b-9a43de2fbb15,NWS STAPLES 1356   001015,NWS STAPLES,Staples,,WA,,USA,b823b323-cde1-4edc-8c84-f7d7520aed5e
6c3e1f36-05fc-4170-b24c-dba078577d51,WALMART+ MEMBERSHIP,WALMART MEMBERSHIP,Walmart,,AR,,USA,b44e177a-7699-4b7b-9e48-0aa438f3edef
6c561369-c503-42d4-ba06-03500127c352,GRUBHUB*TACOBELL,GRUBHUB,Grubhub,,NY,,USA,3227611f-5e2a-4428-8dbc-08569e968515
6cb2bdcd-65c2-43c0-8660-7558299072bc,McDonalds 14553,MCDONALDS,Mcdonald'S,,LA,70785,USA,a971af14-f021-4080-b511-ad47b5b2f0dc
6d48e754-cf75-42ef-981d-b72876c9036a,Dick's Sportinggoods,DICK S SPORTINGGOODS,Dick'S Sporting Goods,Pittsburgh,PA,,,b8ebe955-2f56-410a-9608-0b14e70bbe56
6d616684-0364-481d-8d78-b03a6091ee32,MISSION BBQ TOWN COUNT,MISSION BBQ TOWN COUNT,Mission Bbq,,FL,33634,USA,b7ddd685-f62d-4daa-91e9-748d2c4f0595
6ee3251a-56df-432c-ae00-89e703a8666f,MARSHALLS #1370,MARSHALLS,Marshalls,,SC,29678,USA,98a5f68a-c392-473d-a82a-c1a42d4630c0
6f03e355-3c30-43a6-a5f7-67e5c91fd31e,TARGET T-0228,TARGET T,Target,,CA,91307,USA,5708f213-3880-4f90-9670-0d9d70430050
6f3fd487-7a25-4d26-8c63-b872925f8ff0,DUNKIN' MOBILE,DUNKIN MOBILE,Dunkin',,MA,02021,USA,38c51a81-748f-458c-9b02-71c0c49f286a
6f84bf33-4814-4d86-96ab-951aa8d942ee,NIKE INC,NIKE INC,Nike,,OR,97005,USA,af335e15-e401-4327-af9d-85471b17c941
6fbcb1b2-0e1a-47c9-b49d-85e3b3211bc7,Burger Ki,BURGER KI,Burger King,,CA,,,8b52ff0c-d651-4f68-bbd3-2750086d297a
6fcf0a74-d5d0-4eb8-9c3a-eb80da0287a4,Dd *Doordash Chick Fil Doordash.com,DOORDASH,Doordash,,CA,,US,af07a9f0-ed11-4643-ac0d-cb508f0b8ad5
70601c4b-899b-4be7-bcd9-c43a0b42fc5c,AMERICAN AIR AA ABCDEF,AMERICAN AIR AA ABCDEF,American Airlines,,AZ,85034,USA,0c9da074-ce31-43a9-a7bf-27b3d493092a
7061258b-2af4-4120-a65b-77c54c00e99c,EXXON HASSAN RABIEE-HA,EXXON,Exxonmobil,,CA,90293,USA,7096784d-8a26-4a02-b4ad-51212289b05b
70688376-6862-463f-aba7-e87da52dc48d,KROGER #6 3094 WATSON,KROGER 6 WATSON,Kroger,,GA,31093,USA,78ae4727-267a-48f4-81fa-957896f77017
708811b2-7e3c-4b72-bc2a-faddae9670f5,PUBLIX #682,PUBLIX,Publix,,FL,34957,USA,4dd2a308-c975-4bd3-bdfc-adaf5195a398
70a2db1f-479e-4661-bbf0-27f8e5a40888,ExxonMobil,EXXON,Exxonmobil,Danbury,CT,06811,,7096784d-8a26-4a02-b4ad-51212289b05b
71799435-3f27-4a74-a6d2-dcbc3fc09cef,BURGER KING #9788  Q07,BURGER KING Q07,Burger King,,LA,70785,USA,8b52ff0c-d651-4f68-bbd3-2750086d297a
7285257b-fc0a-4787-84eb-3ae6dc75b2bd,SAMS MEMBERSHIP,SAMS MEMBERSHIP,Steam,,AR,727130000,USA,543f9e7f-9e88-4374-891c-819c8483ad17
72c64adf-7e9b-41b1-8c69-48471aa5a0a6,"Tesla Insurance Services,",TESLA INSURANCE SERVICES,Tesla,,CA,,USA,6cd60727-a74a-451a-beae-62209474ad8b
73cd1b32-558f-4cee-a467-30ffd4f60ed7,UBR* PENDING.UBER.COM,UBR,Uber,,NH,1097 DP,NLD,a6ebb452-1fb7-45a5-a29f-21007c26fcbc
744f24f3-90d1-4cbd-b87b-5d2d028bfd6d,BLUE CROSS/BLUE SHIELD,BLUE CROSS BLUE SHIELD,Anthem Blue Cross Blue Shield,,NC,27707,USA,0176ee34-8b72-428c-98d0-47a45d7ba2d0
74e3d59d-d677-4f81-9762-0920b5c252c0,LULULEMONCOM*,LULULEMONCOM,Lululemon,,CA,90210,USA,68802047-ccdd-4311-ac49-6a7373ce5adf
74fc4c31-ee65-4095-a1e7-919a8176b26f,NIKE-FLIPGIVE,NIKE FLIPGIVE,Nike,,DE,19801,USA,af335e15-e401-4327-af9d-85471b17c941
75a117d4-2fd9-4193-9d3c-c7332f9f7dfd,DILLONS # 725 E. 4TH S,DILLONS E 4TH S,Dillons,Hutchinson,KS,,,573d2f19-284d-49df-9684-5c5cb360607a
75e9ba3d-61f0-46cc-9647-993596d46559,DD *SUSHIOMIYA,DOORDASH,Doordash,,CA,94107,USA,af07a9f0-ed11-4643-ac0d-cb508f0b8ad5
765e973c-30d9-494c-a63a-19f3852ac5e2,LYFT   *1 RIDE 03-13,LYFT,Lyft,,CA,94104,USA,7507548b-589a-4350-920c-96ec5fa86468
767d826b-7f51-4ed6-b55a-40527c592576,WMT PLUS Sep 2024,,WMT PLUS Sep 2024,,AR,72716,USA,
77508284-5ab4-43f8-83e3-30d5b3e72cd4,Hulu,HULU,Hulu,,06,904040000,USA,c82b44e2-e870-4e86-bde3-1782b8d4e8cd
7758d420-2d2e-4123-aeb8-ca44da6f2f07,ALBERTSONS #0460,ALBERTSONS,Albertsons,,NV,89135,USA,28532058-1352-41fd-9bf6-28ae028d9461
784dc9ff-0dd3-4972-b70c-cf00f0cd94aa,CHECKCARD 1106 KINDLE UNLTD SEATTLE WA,CHECKCARD KINDLE UNLTD SEATTLE WA,Kindle,Seattle,WA,,,1379d98d-e829-4075-b798-d7ad562c1a7f
78c22094-c820-46f4-8453-5e123b2f0f9a,IKEA 474025255,IKEA,Ikea,,MD,21236,USA,5cc99a2b-7c71-4e8d-a292-52ce22d8ba3c
7985da5a-c7b3-4a71-8a36-bb7d7bde9c46,HOTELCOM72056544287395,HOTELCOM72056544287395,Hotels.Com,,53,98119,USA,19fa92c4-f97b-4c2e-afb9-fe5237b4c32e
7a9ab407-4015-4ed6-b197-e11647a7b081,HULU,HULU,Hulu,,CA,,USA,c82b44e2-e870-4e86-bde3-1782b8d4e8cd
7aa32df3-b776-4d1c-9429-fd3402de8f59,CHEVRON 0092712,CHEVRON,Chevron,,CA,94002,USA,fad11490-5c49-4fb8-bd94-a1ab9f751fd3
7ab0d6a5-a56c-43eb-a6b1-96affac36a22,STEAMGAMES.COM 4259522,STEAMGAMES COM,Steam,,WA,,USA,543f9e7f-9e88-4374-891c-819c8483ad17
7accfeb6-a90e-4d9c-b7c3-36e571160da3,DISNEYPLUS,DISNEYPLUS,Disney+,,CA,91521,USA,261194ac-5a6c-49b5-a728-f66a9543b1c4
7adcacc6-b994-419c-82ad-68d0bc85b9ee,DUNKIN #344961,DUNKIN,Dunkin',,FL,33406,USA,38c51a81-748f-458c-9b02-71c0c49f286a
7af1e038-e825-40fb-bbf7-b0a6c9320069,NNTCWWW.TARGET.COM 971901,NNTCWWW TARGET COM,Target,,MN,,USA,5708f213-3880-4f90-9670-0d9d70430050
7b449fe2-2230-4afb-bdde-06625809e68a,FOOD LION #0852 103 VI,FOOD LION VI,Food Lion,,NC,28451,USA,7a8748f9-92f2-4707-bce0-fc112761b4a1
7bb33313-a934-4a85-bc30-79a9b8454e33,Chuck E. Cheese's,CHUCK E CHEESE S,Chuck E. Cheese'S,Torrance,CA,90505-,,bba286fa-4310-48de-86a5-463ccf3d639e
